Date,Open,High,Low,Close,Adj Close,OpenY,HighY,LowY,OpenYY,HighYY,LowYY
6/16/2023,"1,957.68","1,968.00","1,953.42","1,957.36","1,957.36","1,943.44","1,960.34","1,925.30","1,943.49","1,960.41","1,939.73"
6/15/2023,"1,943.44","1,960.34","1,925.30","1,957.65","1,957.65","1,943.49","1,960.41","1,939.73","1,957.69","1,970.74","1,939.99"
6/14/2023,"1,943.49","1,960.41","1,939.73","1,942.99","1,942.99","1,957.69","1,970.74","1,939.99","1,960.25","1,967.55","1,948.80"
6/13/2023,"1,957.69","1,970.74","1,939.99","1,943.33","1,943.33","1,960.25","1,967.55","1,948.80","1,968.10","1,973.09","1,956.73"
6/12/2023,"1,960.25","1,967.55","1,948.80","1,956.92","1,956.92","1,968.10","1,973.09","1,956.73","1,940.59","1,970.50","1,939.81"
6/9/2023,"1,968.10","1,973.09","1,956.73","1,960.60","1,960.60","1,940.59","1,970.50","1,939.81","1,963.59","1,970.26","1,939.80"
6/8/2023,"1,940.59","1,970.50","1,939.81","1,967.76","1,967.76","1,963.59","1,970.26","1,939.80","1,962.11","1,966.85","1,954.00"
6/7/2023,"1,963.59","1,970.26","1,939.80","1,939.63","1,939.63","1,962.11","1,966.85","1,954.00","1,947.59","1,964.13","1,938.14"
6/6/2023,"1,962.11","1,966.85","1,954.00","1,962.85","1,962.85","1,947.59","1,964.13","1,938.14","1,978.14","1,983.52","1,947.67"
6/5/2023,"1,947.59","1,964.13","1,938.14","1,961.45","1,961.45","1,978.14","1,983.52","1,947.67","1,962.80","1,983.27","1,953.43"
6/2/2023,"1,978.14","1,983.52","1,947.67","1,947.63","1,947.63","1,962.80","1,983.27","1,953.43","1,959.30","1,975.34","1,953.67"
6/1/2023,"1,962.80","1,983.27","1,953.43","1,977.88","1,977.88","1,959.30","1,975.34","1,953.67","1,944.19","1,963.63","1,932.08"
5/31/2023,"1,959.30","1,975.34","1,953.67","1,962.30","1,962.30","1,944.19","1,963.63","1,932.08","1,944.09","1,949.75","1,940.30"
5/30/2023,"1,944.19","1,963.63","1,932.08","1,959.14","1,959.14","1,944.09","1,949.75","1,940.30","1,940.69","1,957.40","1,936.84"
5/29/2023,"1,944.09","1,949.75","1,940.30","1,942.84","1,942.84","1,940.69","1,957.40","1,936.84","1,958.13","1,964.95","1,938.86"
5/26/2023,"1,940.69","1,957.40","1,936.84","1,946.33","1,946.33","1,958.13","1,964.95","1,938.86","1,975.19","1,985.30","1,956.51"
5/25/2023,"1,958.13","1,964.95","1,938.86","1,940.34","1,940.34","1,975.19","1,985.30","1,956.51","1,971.99","1,977.80","1,954.29"
5/24/2023,"1,975.19","1,985.30","1,956.51","1,957.01","1,957.01","1,971.99","1,977.80","1,954.29","1,977.80","1,982.66","1,968.40"
5/23/2023,"1,971.99","1,977.80","1,954.29","1,974.73","1,974.73","1,977.80","1,982.66","1,968.40","1,957.40","1,984.09","1,954.05"
5/22/2023,"1,977.80","1,982.66","1,968.40","1,969.43","1,969.43","1,957.40","1,984.09","1,954.05","1,981.52","1,986.12","1,951.97"
5/19/2023,"1,957.40","1,984.09","1,954.05","1,976.56","1,976.56","1,981.52","1,986.12","1,951.97","1,988.94","1,993.13","1,974.80"
5/18/2023,"1,981.52","1,986.12","1,951.97","1,958.05","1,958.05","1,988.94","1,993.13","1,974.80","2,015.90","2,018.94","1,985.47"
5/17/2023,"1,988.94","1,993.13","1,974.80","1,981.72","1,981.72","2,015.90","2,018.94","1,985.47","2,011.72","2,022.20","2,007.28"
5/16/2023,"2,015.90","2,018.94","1,985.47","1,988.60","1,988.60","2,011.72","2,022.20","2,007.28","2,015.19","2,022.56","2,001.05"
5/15/2023,"2,011.72","2,022.20","2,007.28","2,018.41","2,018.41","2,015.19","2,022.56","2,001.05","2,030.56","2,041.44","2,011.19"
5/12/2023,"2,015.19","2,022.56","2,001.05","2,011.15","2,011.15","2,030.56","2,041.44","2,011.19","2,034.19","2,048.22","2,021.57"
5/11/2023,"2,030.56","2,041.44","2,011.19","2,015.55","2,015.55","2,034.19","2,048.22","2,021.57","2,022.24","2,037.70","2,019.50"
5/10/2023,"2,034.19","2,048.22","2,021.57","2,029.51","2,029.51","2,022.24","2,037.70","2,019.50","2,015.95","2,029.63","2,014.10"
5/9/2023,"2,022.24","2,037.70","2,019.50","2,034.17","2,034.17","2,015.95","2,029.63","2,014.10","2,051.73","2,053.13","1,999.30"
5/8/2023,"2,015.95","2,029.63","2,014.10","2,021.39","2,021.39","2,051.73","2,053.13","1,999.30","2,036.86","2,073.29","2,030.34"
5/5/2023,"2,051.73","2,053.13","1,999.30","2,016.54","2,016.54","2,036.86","2,073.29","2,030.34","2,036.86","2,080.72","2,030.34"
5/4/2023,"2,036.86","2,073.29","2,030.34","2,051.11","2,051.11","2,036.86","2,080.72","2,030.34","1,982.81","2,019.54","1,978.38"
5/3/2023,"2,036.86","2,080.72","2,030.34","2,051.11","2,051.11","1,982.81","2,019.54","1,978.38","1,991.34","2,006.05","1,977.05"
5/2/2023,"1,982.81","2,019.54","1,978.38","2,016.28","2,016.28","1,991.34","2,006.05","1,977.05","1,986.75","1,995.13","1,976.08"
5/1/2023,"1,991.34","2,006.05","1,977.05","1,982.05","1,982.05","1,986.75","1,995.13","1,976.08","1,987.58","2,003.45","1,973.80"
4/28/2023,"1,986.75","1,995.13","1,976.08","1,989.65","1,989.65","1,987.58","2,003.45","1,973.80","2,000.63","2,009.51","1,983.43"
4/27/2023,"1,987.58","2,003.45","1,973.80","1,987.87","1,987.87","2,000.63","2,009.51","1,983.43","1,991.45","2,003.90","1,976.14"
4/26/2023,"2,000.63","2,009.51","1,983.43","1,989.48","1,989.48","1,991.45","2,003.90","1,976.14","1,981.34","1,990.97","1,974.19"
4/25/2023,"1,991.45","2,003.90","1,976.14","1,997.87","1,997.87","1,981.34","1,990.97","1,974.19","2,004.29","2,005.75","1,971.65"
4/24/2023,"1,981.34","1,990.97","1,974.19","1,988.88","1,988.88","2,004.29","2,005.75","1,971.65","1,993.58","2,012.74","1,990.49"
4/21/2023,"2,004.29","2,005.75","1,971.65","1,982.89","1,982.89","1,993.58","2,012.74","1,990.49","2,007.49","2,008.33","1,969.28"
4/20/2023,"1,993.58","2,012.74","1,990.49","2,004.34","2,004.34","2,007.49","2,008.33","1,969.28","1,995.19","2,011.98","1,991.33"
4/19/2023,"2,007.49","2,008.33","1,969.28","1,993.26","1,993.26","1,995.19","2,011.98","1,991.33","2,001.85","2,015.13","1,981.34"
4/18/2023,"1,995.19","2,011.98","1,991.33","2,004.93","2,004.93","2,001.85","2,015.13","1,981.34","2,040.40","2,047.60","1,992.41"
4/17/2023,"2,001.85","2,015.13","1,981.34","1,994.77","1,994.77","2,040.40","2,047.60","1,992.41","2,014.00","2,048.84","2,012.45"
4/14/2023,"2,040.40","2,047.60","1,992.41","2,003.04","2,003.04","2,014.00","2,048.84","2,012.45","2,003.67","2,028.40","2,001.18"
4/13/2023,"2,014.00","2,048.84","2,012.45","2,039.73","2,039.73","2,003.67","2,028.40","2,001.18","1,990.36","2,007.58","1,988.72"
4/12/2023,"2,003.67","2,028.40","2,001.18","2,014.67","2,014.67","1,990.36","2,007.58","1,988.72","2,008.30","2,011.17","1,981.59"
4/11/2023,"1,990.36","2,007.58","1,988.72","2,003.14","2,003.14","2,008.30","2,011.17","1,981.59","2,020.13","2,021.63","2,000.88"
4/10/2023,"2,008.30","2,011.17","1,981.59","1,989.65","1,989.65","2,020.13","2,021.63","2,000.88","2,020.44","2,032.20","2,009.99"
4/6/2023,"2,020.13","2,021.63","2,000.88","2,008.02","2,008.02","2,020.44","2,032.20","2,009.99","1,984.59","2,025.19","1,977.01"
4/5/2023,"2,020.44","2,032.20","2,009.99","2,020.35","2,020.35","1,984.59","2,025.19","1,977.01","1,970.84","1,990.64","1,949.82"
4/4/2023,"1,984.59","2,025.19","1,977.01","2,019.97","2,019.97","1,970.84","1,990.64","1,949.82","1,978.62","1,987.84","1,966.89"
4/3/2023,"1,970.84","1,990.64","1,949.82","1,984.11","1,984.11","1,978.62","1,987.84","1,966.89","1,962.58","1,984.40","1,955.44"
3/31/2023,"1,978.62","1,987.84","1,966.89","1,967.90","1,967.90","1,962.58","1,984.40","1,955.44","1,972.82","1,974.64","1,958.62"
3/30/2023,"1,962.58","1,984.40","1,955.44","1,980.25","1,980.25","1,972.82","1,974.64","1,958.62","1,957.23","1,975.45","1,948.66"
3/29/2023,"1,972.82","1,974.64","1,958.62","1,964.04","1,964.04","1,957.23","1,975.45","1,948.66","1,977.66","1,979.89","1,943.68"
3/28/2023,"1,957.23","1,975.45","1,948.66","1,973.69","1,973.69","1,977.66","1,979.89","1,943.68","1,993.99","2,003.19","1,975.18"
3/27/2023,"1,977.66","1,979.89","1,943.68","1,956.56","1,956.56","1,993.99","2,003.19","1,975.18","1,967.91","2,003.43","1,964.39"
3/24/2023,"1,993.99","2,003.19","1,975.18","1,977.22","1,977.22","1,967.91","2,003.43","1,964.39","1,940.44","1,978.93","1,934.33"
3/23/2023,"1,967.91","2,003.43","1,964.39","1,993.50","1,993.50","1,940.44","1,978.93","1,934.33","1,979.17","1,985.30","1,935.41"
3/22/2023,"1,940.44","1,978.93","1,934.33","1,969.58","1,969.58","1,979.17","1,985.30","1,935.41","1,987.59","2,010.19","1,965.77"
3/21/2023,"1,979.17","1,985.30","1,935.41","1,940.15","1,940.15","1,987.59","2,010.19","1,965.77","1,920.00","1,989.80","1,918.33"
3/20/2023,"1,987.59","2,010.19","1,965.77","1,978.71","1,978.71","1,920.00","1,989.80","1,918.33","1,920.54","1,934.12","1,907.55"
3/17/2023,"1,920.00","1,989.80","1,918.33","1,987.93","1,987.93","1,920.54","1,934.12","1,907.55","1,903.91","1,937.46","1,885.78"
3/16/2023,"1,920.54","1,934.12","1,907.55","1,919.12","1,919.12","1,903.91","1,937.46","1,885.78","1,913.19","1,914.52","1,895.17"
3/15/2023,"1,903.91","1,937.46","1,885.78","1,918.10","1,918.10","1,913.19","1,914.52","1,895.17","1,869.01","1,914.79","1,869.01"
3/14/2023,"1,913.19","1,914.52","1,895.17","1,902.12","1,902.12","1,869.01","1,914.79","1,869.01","1,830.96","1,870.28","1,827.71"
3/13/2023,"1,869.01","1,914.79","1,869.01","1,913.23","1,913.23","1,830.96","1,870.28","1,827.71","1,813.65","1,835.56","1,811.84"
3/10/2023,"1,830.96","1,870.28","1,827.71","1,867.83","1,867.83","1,813.65","1,835.56","1,811.84","1,813.61","1,824.38","1,809.40"
3/9/2023,"1,813.65","1,835.56","1,811.84","1,830.89","1,830.89","1,813.61","1,824.38","1,809.40","1,846.92","1,852.26","1,812.72"
3/8/2023,"1,813.61","1,824.38","1,809.40","1,813.59","1,813.59","1,846.92","1,852.26","1,812.72","1,855.35","1,858.84","1,845.08"
3/7/2023,"1,846.92","1,852.26","1,812.72","1,813.52","1,813.52","1,855.35","1,858.84","1,845.08","1,836.10","1,856.47","1,834.51"
3/6/2023,"1,855.35","1,858.84","1,845.08","1,846.85","1,846.85","1,836.10","1,856.47","1,834.51","1,837.20","1,838.94","1,829.44"
3/3/2023,"1,836.10","1,856.47","1,834.51","1,854.97","1,854.97","1,837.20","1,838.94","1,829.44","1,827.24","1,845.05","1,823.05"
3/2/2023,"1,837.20","1,838.94","1,829.44","1,836.00","1,836.00","1,827.24","1,845.05","1,823.05","1,817.38","1,831.27","1,804.65"
3/1/2023,"1,827.24","1,845.05","1,823.05","1,836.81","1,836.81","1,817.38","1,831.27","1,804.65","1,812.01","1,820.22","1,806.68"
2/28/2023,"1,817.38","1,831.27","1,804.65","1,827.15","1,827.15","1,812.01","1,820.22","1,806.68","1,822.74","1,827.98","1,808.91"
2/27/2023,"1,812.01","1,820.22","1,806.68","1,817.31","1,817.31","1,822.74","1,827.98","1,808.91","1,825.12","1,834.43","1,817.55"
2/24/2023,"1,822.74","1,827.98","1,808.91","1,810.81","1,810.81","1,825.12","1,834.43","1,817.55","1,834.71","1,846.26","1,823.05"
2/23/2023,"1,825.12","1,834.43","1,817.55","1,822.64","1,822.64","1,834.71","1,846.26","1,823.05","1,841.71","1,844.44","1,829.70"
2/22/2023,"1,834.71","1,846.26","1,823.05","1,825.04","1,825.04","1,841.71","1,844.44","1,829.70","1,842.73","1,847.86","1,837.09"
2/21/2023,"1,841.71","1,844.44","1,829.70","1,834.32","1,834.32","1,842.73","1,847.86","1,837.09","1,837.52","1,843.77","1,818.34"
2/20/2023,"1,842.73","1,847.86","1,837.09","1,841.14","1,841.14","1,837.52","1,843.77","1,818.34","1,836.56","1,845.45","1,827.18"
2/17/2023,"1,837.52","1,843.77","1,818.34","1,841.59","1,841.59","1,836.56","1,845.45","1,827.18","1,854.35","1,860.18","1,830.20"
2/16/2023,"1,836.56","1,845.45","1,827.18","1,837.44","1,837.44","1,854.35","1,860.18","1,830.20","1,853.67","1,871.03","1,843.20"
2/15/2023,"1,854.35","1,860.18","1,830.20","1,836.19","1,836.19","1,853.67","1,871.03","1,843.20","1,865.69","1,866.83","1,850.42"
2/14/2023,"1,853.67","1,871.03","1,843.20","1,854.29","1,854.29","1,865.69","1,866.83","1,850.42","1,861.68","1,872.31","1,852.69"
2/13/2023,"1,865.69","1,866.83","1,850.42","1,853.39","1,853.39","1,861.68","1,872.31","1,852.69","1,875.64","1,890.69","1,858.89"
2/10/2023,"1,861.68","1,872.31","1,852.69","1,864.67","1,864.67","1,875.64","1,890.69","1,858.89","1,874.05","1,886.28","1,867.40"
2/9/2023,"1,875.64","1,890.69","1,858.89","1,861.39","1,861.39","1,874.05","1,886.28","1,867.40","1,867.39","1,884.45","1,864.94"
2/8/2023,"1,874.05","1,886.28","1,867.40","1,875.59","1,875.59","1,867.39","1,884.45","1,864.94","1,865.17","1,881.54","1,860.39"
2/7/2023,"1,867.39","1,884.45","1,864.94","1,873.81","1,873.81","1,865.17","1,881.54","1,860.39","1,912.57","1,918.72","1,861.41"
2/6/2023,"1,865.17","1,881.54","1,860.39","1,867.36","1,867.36","1,912.57","1,918.72","1,861.41","1,950.54","1,959.77","1,911.33"
2/3/2023,"1,912.57","1,918.72","1,861.41","1,865.53","1,865.53","1,950.54","1,959.77","1,911.33","1,927.92","1,954.63","1,920.56"
2/2/2023,"1,950.54","1,959.77","1,911.33","1,912.37","1,912.37","1,927.92","1,954.63","1,920.56","1,922.82","1,931.15","1,900.74"
2/1/2023,"1,927.92","1,954.63","1,920.56","1,950.42","1,950.42","1,922.82","1,931.15","1,900.74","1,928.40","1,934.61","1,920.58"
1/31/2023,"1,922.82","1,931.15","1,900.74","1,927.88","1,927.88","1,928.40","1,934.61","1,920.58","1,929.40","1,935.15","1,916.65"
1/30/2023,"1,928.40","1,934.61","1,920.58","1,922.52","1,922.52","1,929.40","1,935.15","1,916.65","1,946.09","1,949.27","1,918.74"
1/27/2023,"1,929.40","1,935.15","1,916.65","1,927.34","1,927.34","1,946.09","1,949.27","1,918.74","1,937.54","1,948.12","1,919.88"
1/26/2023,"1,946.09","1,949.27","1,918.74","1,928.99","1,928.99","1,937.54","1,948.12","1,919.88","1,931.35","1,942.93","1,916.82"
1/25/2023,"1,937.54","1,948.12","1,919.88","1,945.93","1,945.93","1,931.35","1,942.93","1,916.82","1,926.20","1,935.69","1,911.44"
1/24/2023,"1,931.35","1,942.93","1,916.82","1,937.45","1,937.45","1,926.20","1,935.69","1,911.44","1,931.48","1,937.72","1,920.58"
1/23/2023,"1,926.20","1,935.69","1,911.44","1,931.30","1,931.30","1,931.48","1,937.72","1,920.58","1,903.83","1,935.40","1,900.48"
1/20/2023,"1,931.48","1,937.72","1,920.58","1,926.57","1,926.57","1,903.83","1,935.40","1,900.48","1,908.46","1,926.30","1,896.56"
1/19/2023,"1,903.83","1,935.40","1,900.48","1,931.39","1,931.39","1,908.46","1,926.30","1,896.56","1,917.81","1,919.83","1,903.51"
1/18/2023,"1,908.46","1,926.30","1,896.56","1,903.76","1,903.76","1,917.81","1,919.83","1,903.51","1,920.39","1,929.24","1,910.74"
1/17/2023,"1,917.81","1,919.83","1,903.51","1,908.39","1,908.39","1,920.39","1,929.24","1,910.74","1,897.03","1,922.24","1,891.80"
1/16/2023,"1,920.39","1,929.24","1,910.74","1,918.00","1,918.00","1,897.03","1,922.24","1,891.80","1,876.43","1,901.88","1,873.64"
1/13/2023,"1,897.03","1,922.24","1,891.80","1,920.21","1,920.21","1,876.43","1,901.88","1,873.64","1,877.30","1,887.09","1,866.75"
1/12/2023,"1,876.43","1,901.88","1,873.64","1,896.86","1,896.86","1,877.30","1,887.09","1,866.75","1,871.66","1,881.04","1,867.37"
1/11/2023,"1,877.30","1,887.09","1,866.75","1,876.38","1,876.38","1,871.66","1,881.04","1,867.37","1,865.45","1,881.80","1,864.59"
1/10/2023,"1,871.66","1,881.04","1,867.37","1,877.27","1,877.27","1,865.45","1,881.80","1,864.59","1,833.27","1,870.37","1,830.53"
1/9/2023,"1,865.45","1,881.80","1,864.59","1,871.59","1,871.59","1,833.27","1,870.37","1,830.53","1,854.19","1,859.36","1,824.68"
1/6/2023,"1,833.27","1,870.37","1,830.53","1,865.71","1,865.71","1,854.19","1,859.36","1,824.68","1,839.51","1,865.49","1,835.92"
1/5/2023,"1,854.19","1,859.36","1,824.68","1,833.19","1,833.19","1,839.51","1,865.49","1,835.92","1,826.14","1,850.69","1,824.42"
1/4/2023,"1,839.51","1,865.49","1,835.92","1,854.09","1,854.09","1,826.14","1,850.69","1,824.42","1,823.85","1,823.94","1,823.85"
1/3/2023,"1,826.14","1,850.69","1,824.42","1,839.49","1,839.49","1,823.85","1,823.94","1,823.85","1,815.14","1,826.73","1,809.84"
1/2/2023,"1,823.85","1,823.94","1,823.85","1,823.69","1,823.69","1,815.14","1,826.73","1,809.84","1,804.16","1,820.52","1,802.02"
12/30/2022,"1,815.14","1,826.73","1,809.84","1,824.40","1,824.40","1,804.16","1,820.52","1,802.02","1,814.00","1,815.18","1,796.56"
12/29/2022,"1,804.16","1,820.52","1,802.02","1,814.89","1,814.89","1,814.00","1,815.18","1,796.56","1,796.67","1,833.39","1,796.20"
12/28/2022,"1,814.00","1,815.18","1,796.56","1,804.09","1,804.09","1,796.67","1,833.39","1,796.20","1,798.57","1,798.78","1,798.04"
12/27/2022,"1,796.67","1,833.39","1,796.20","1,813.93","1,813.93","1,798.57","1,798.78","1,798.04","1,792.65","1,803.60","1,789.62"
12/26/2022,"1,798.57","1,798.78","1,798.04","1,797.61","1,797.61","1,792.65","1,803.60","1,789.62","1,814.20","1,821.10","1,784.11"
12/23/2022,"1,792.65","1,803.60","1,789.62","1,797.91","1,797.91","1,814.20","1,821.10","1,784.11","1,818.06","1,824.39","1,811.24"
12/22/2022,"1,814.20","1,821.10","1,784.11","1,792.57","1,792.57","1,818.06","1,824.39","1,811.24","1,787.49","1,821.60","1,784.21"
12/21/2022,"1,818.06","1,824.39","1,811.24","1,814.13","1,814.13","1,787.49","1,821.60","1,784.21","1,793.13","1,799.10","1,783.48"
12/20/2022,"1,787.49","1,821.60","1,784.21","1,817.41","1,817.41","1,793.13","1,799.10","1,783.48","1,776.72","1,794.69","1,773.89"
12/19/2022,"1,793.13","1,799.10","1,783.48","1,787.44","1,787.44","1,776.72","1,794.69","1,773.89","1,807.40","1,809.09","1,772.00"
12/16/2022,"1,776.72","1,794.69","1,773.89","1,792.34","1,792.34","1,807.40","1,809.09","1,772.00","1,810.49","1,814.19","1,796.07"
12/15/2022,"1,807.40","1,809.09","1,772.00","1,776.66","1,776.66","1,810.49","1,814.19","1,796.07","1,781.21","1,824.87","1,779.81"
12/14/2022,"1,810.49","1,814.19","1,796.07","1,807.27","1,807.27","1,781.21","1,824.87","1,779.81","1,797.35","1,798.00","1,777.22"
12/13/2022,"1,781.21","1,824.87","1,779.81","1,810.29","1,810.29","1,797.35","1,798.00","1,777.22","1,789.30","1,806.45","1,787.96"
12/12/2022,"1,797.35","1,798.00","1,777.22","1,781.15","1,781.15","1,789.30","1,806.45","1,787.96","1,786.29","1,795.18","1,780.96"
12/9/2022,"1,789.30","1,806.45","1,787.96","1,796.63","1,796.63","1,786.29","1,795.18","1,780.96","1,771.14","1,790.92","1,768.32"
12/8/2022,"1,786.29","1,795.18","1,780.96","1,789.23","1,789.23","1,771.14","1,790.92","1,768.32","1,768.67","1,781.46","1,765.72"
12/7/2022,"1,771.14","1,790.92","1,768.32","1,786.22","1,786.22","1,768.67","1,781.46","1,765.72","1,797.92","1,810.33","1,765.32"
12/6/2022,"1,768.67","1,781.46","1,765.72","1,770.91","1,770.91","1,797.92","1,810.33","1,765.32","1,803.15","1,804.93","1,778.26"
12/5/2022,"1,797.92","1,810.33","1,765.32","1,768.39","1,768.39","1,803.15","1,804.93","1,778.26","1,768.54","1,804.32","1,767.36"
12/2/2022,"1,803.15","1,804.93","1,778.26","1,797.82","1,797.82","1,768.54","1,804.32","1,767.36","1,749.82","1,770.39","1,744.41"
12/1/2022,"1,768.54","1,804.32","1,767.36","1,802.89","1,802.89","1,749.82","1,770.39","1,744.41","1,740.82","1,759.33","1,738.98"
11/30/2022,"1,749.82","1,770.39","1,744.41","1,768.45","1,768.45","1,740.82","1,759.33","1,738.98","1,755.00","1,764.08","1,739.14"
11/29/2022,"1,740.82","1,759.33","1,738.98","1,749.73","1,749.73","1,755.00","1,764.08","1,739.14","1,756.48","1,761.58","1,745.46"
11/28/2022,"1,755.00","1,764.08","1,739.14","1,740.75","1,740.75","1,756.48","1,761.58","1,745.46","1,749.53","1,759.08","1,749.03"
11/25/2022,"1,756.48","1,761.58","1,745.46","1,756.14","1,756.14","1,749.53","1,759.08","1,749.03","1,740.30","1,753.54","1,728.25"
11/24/2022,"1,749.53","1,759.08","1,749.03","1,754.96","1,754.96","1,740.30","1,753.54","1,728.25","1,738.48","1,749.98","1,736.61"
11/23/2022,"1,740.30","1,753.54","1,728.25","1,749.28","1,749.28","1,738.48","1,749.98","1,736.61","1,750.82","1,753.52","1,732.03"
11/22/2022,"1,738.48","1,749.98","1,736.61","1,740.24","1,740.24","1,750.82","1,753.52","1,732.03","1,760.74","1,767.98","1,747.04"
11/21/2022,"1,750.82","1,753.52","1,732.03","1,737.81","1,737.81","1,760.74","1,767.98","1,747.04","1,773.82","1,775.20","1,754.13"
11/18/2022,"1,760.74","1,767.98","1,747.04","1,749.74","1,749.74","1,773.82","1,775.20","1,754.13","1,778.34","1,785.49","1,769.82"
11/17/2022,"1,773.82","1,775.20","1,754.13","1,760.87","1,760.87","1,778.34","1,785.49","1,769.82","1,771.88","1,786.68","1,766.56"
11/16/2022,"1,778.34","1,785.49","1,769.82","1,773.77","1,773.77","1,771.88","1,786.68","1,766.56","1,771.42","1,775.36","1,752.90"
11/15/2022,"1,771.88","1,786.68","1,766.56","1,778.25","1,778.25","1,771.42","1,775.36","1,752.90","1,754.92","1,773.17","1,746.85"
11/14/2022,"1,771.42","1,775.36","1,752.90","1,771.80","1,771.80","1,754.92","1,773.17","1,746.85","1,706.42","1,757.52","1,703.32"
11/11/2022,"1,754.92","1,773.17","1,746.85","1,770.69","1,770.69","1,706.42","1,757.52","1,703.32","1,712.60","1,722.94","1,701.79"
11/10/2022,"1,706.42","1,757.52","1,703.32","1,754.86","1,754.86","1,712.60","1,722.94","1,701.79","1,674.75","1,717.31","1,664.32"
11/9/2022,"1,712.60","1,722.94","1,701.79","1,706.32","1,706.32","1,674.75","1,717.31","1,664.32","1,681.30","1,682.08","1,666.44"
11/8/2022,"1,674.75","1,717.31","1,664.32","1,712.52","1,712.52","1,681.30","1,682.08","1,666.44","1,629.40","1,682.17","1,628.23"
11/7/2022,"1,681.30","1,682.08","1,666.44","1,674.68","1,674.68","1,629.40","1,682.17","1,628.23","1,635.80","1,641.32","1,616.18"
